order_id;value;status;freight_type;freight_value;payment_type;paid_at;refunded_at;device;company_id;customer_id;product_id;prod_cat
5994;376,96;aprovado;SEDEX;0;Boleto;03/03/2021 07:45;;DESKTOP;329;15050;2247;cosmetico
9408;187,89;aprovado;JADLOG;0;CreditCard;01/03/2021 14:37;;DESKTOP;114;17550;2248;limpeza
14981;203,8;aprovado;JADLOG;0;Boleto;03/03/2021 07:48;;DESKTOP;114;21874;2248;limpeza
2447;187,89;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;114;12422;2249;suplemento
2460;187,89;aprovado;PAC;0;CreditCard;01/03/2021 07:26;;DESKTOP;114;12422;2249;suplemento
4554;203,8;aprovado;PAC;0;CreditCard;01/03/2021 09:55;;DESKTOP;114;14031;2249;suplemento
11858;187,89;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;114;19242;2249;suplemento
5373;185,71;aprovado;PAC;0;CreditCard;01/03/2021 10:40;;DESKTOP;189;10507;2250;eletronico
5883;199,8;pendente;PAC;0;Boleto;;;DESKTOP;189;14972;2250;eletronico
7967;199,8;aprovado;JADLOG;0;Boleto;05/03/2021 08:02;;DESKTOP;189;16501;2250;eletronico
9688;185,71;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;189;17747;2250;eletronico
9973;199,8;aprovado;SEDEX;0;Boleto;02/03/2021 08:46;;DESKTOP;189;17955;2250;eletronico
3022;179,9;aprovado;JADLOG;0;CreditCard;01/03/2021 08:21;;DESKTOP;281;12889;2251;vestuario
3358;179,9;pendente;CHINAPOST;0;Boleto;;;DESKTOP;281;13152;2251;vestuario
7893;179,9;pendente;PAC;0;Boleto;;;DESKTOP;281;16443;2251;vestuario
10109;179,9;pendente;CHINAPOST;0;Boleto;;;DESKTOP;281;18049;2251;vestuario
13873;179,9;aprovado;SEDEX;0;CreditCard;01/03/2021 19:24;;DESKTOP;281;21055;2251;vestuario
8714;187,9;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;114;17047;2252;vestuario
8750;187,9;aprovado;PAC;0;CreditCard;01/03/2021 13:57;;DESKTOP;114;17047;2252;vestuario
5637;198;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;58;14789;2253;eletronico
5676;198;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;58;14789;2253;eletronico
1692;243,9;aprovado;JADLOG;0;Boleto;02/03/2021 08:39;;DESKTOP;93;11773;2254;eletronico
2621;99,9;aprovado;PAC;0;CreditCard;01/03/2021 07:45;;DESKTOP;211;12575;2255;vestuario
8839;125,5;aprovado;JADLOG;0;Boleto;02/03/2021 08:46;;DESKTOP;326;10615;2256;movel
10681;125,5;aprovado;SEDEX;0;CreditCard;01/03/2021 16:00;;DESKTOP;326;18426;2256;movel
12853;125,5;aprovado;SEDEX;0;Boleto;04/03/2021 08:06;;DESKTOP;326;19945;2256;movel
6114;376,5;estornado;SEDEX;0;CreditCard;01/03/2021 11:19;29/03/2021 10:15;DESKTOP;326;14998;2258;infoproduto
2779;162,48;aprovado;PAC;0;CreditCard;01/03/2021 08:02;;DESKTOP;306;12699;2259;cosmetico
3390;229,7;pendente;PAC;0;Boleto;;;DESKTOP;306;13183;2259;cosmetico
12993;99,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:48;;DESKTOP;321;20398;2759;vestuario
13081;86,72;aprovado;CHINAPOST;0;CreditCard;01/03/2021 18:37;;DESKTOP;321;20470;2759;vestuario
13749;229,7;pendente;PAC;0;Boleto;;;DESKTOP;306;20961;2259;cosmetico
11608;149,9;aprovado;PAC;0;CreditCard;01/03/2021 16:59;;DESKTOP;212;19073;2260;eletronico
13801;125,69;aprovado;PAC;0;CreditCard;01/03/2021 19:20;;DESKTOP;212;21005;2260;eletronico
15763;79,9;aprovado;JADLOG;0;CreditCard;01/03/2021 21:11;;DESKTOP;115;22464;2261;movel
5183;143,75;aprovado;SEDEX;0;CreditCard;01/03/2021 10:29;;DESKTOP;212;14460;2262;cosmetico
6845;159,9;aprovado;PAC;0;CreditCard;01/03/2021 12:02;;DESKTOP;159;15664;2265;limpeza
13302;99,9;aprovado;CHINAPOST;0;Boleto;03/03/2021 07:48;;DESKTOP;321;20630;2759;vestuario
5726;222,42;estornado;SEDEX;0;CreditCard;01/03/2021 10:56;02/03/2021 12:45;DESKTOP;211;14849;2267;limpeza
12813;317,9;nao_autorizado;JADLOG;0;;;;DESKTOP;138;19155;2268;cosmetico
12922;317,9;nao_autorizado;JADLOG;0;;;;DESKTOP;138;18110;2268;cosmetico
13022;317,9;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20335;2268;cosmetico
13083;317,9;nao_autorizado;PAC;0;;;;DESKTOP;138;20327;2268;cosmetico
13101;317,9;nao_autorizado;JADLOG;0;;;;DESKTOP;138;20337;2268;cosmetico
13109;317,9;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20336;2268;cosmetico
13126;317,9;pendente;PAC;0;Boleto;;;DESKTOP;138;20330;2268;cosmetico
13145;317,9;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20317;2268;cosmetico
13348;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20315;2268;cosmetico
13442;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20316;2268;cosmetico
13477;317,9;pendente;PAC;0;Boleto;;;DESKTOP;138;20314;2268;cosmetico
13488;317,9;nao_autorizado;PAC;0;;;;DESKTOP;138;20312;2268;cosmetico
13540;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20309;2268;cosmetico
13601;317,9;aprovado;SEDEX;0;Boleto;11/03/2021 07:59;;DESKTOP;138;20304;2268;cosmetico
13620;317,9;pendente;PAC;0;Boleto;;;DESKTOP;138;20311;2268;cosmetico
13644;317,9;nao_autorizado;JADLOG;0;;;;DESKTOP;138;20310;2268;cosmetico
13700;317,9;nao_autorizado;JADLOG;0;;;;DESKTOP;138;20300;2268;cosmetico
13714;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20299;2268;cosmetico
13745;317,9;nao_autorizado;JADLOG;0;;;;DESKTOP;138;20808;2268;cosmetico
13772;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20298;2268;cosmetico
13824;317,9;nao_autorizado;PAC;0;;;;DESKTOP;138;20293;2268;cosmetico
13825;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20294;2268;cosmetico
13858;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20292;2268;cosmetico
13972;317,9;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20287;2268;cosmetico
14123;317,9;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20271;2268;cosmetico
14448;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;21246;2268;cosmetico
14656;94,78;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:08;;DESKTOP;321;21642;2759;vestuario
14591;317,9;nao_autorizado;PAC;0;;;;DESKTOP;138;21231;2268;cosmetico
14661;317,9;nao_autorizado;PAC;0;;;;DESKTOP;138;20265;2268;cosmetico
14743;317,9;nao_autorizado;PAC;0;;;;DESKTOP;138;20259;2268;cosmetico
14796;317,9;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20262;2268;cosmetico
14809;317,9;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20267;2268;cosmetico
14809;317,9;nao_autorizado;JADLOG;0;;;;DESKTOP;138;20267;2268;cosmetico
14833;317,9;pendente;PAC;0;Boleto;;;DESKTOP;138;20256;2268;cosmetico
14856;317,9;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20261;2268;cosmetico
14980;317,9;nao_autorizado;JADLOG;0;;;;DESKTOP;138;20260;2268;cosmetico
15071;317,9;pendente;JADLOG;0;Boleto;;;DESKTOP;138;20248;2268;cosmetico
15072;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20252;2268;cosmetico
15126;317,9;nao_autorizado;PAC;0;;;;DESKTOP;138;20255;2268;cosmetico
15179;317,9;pendente;CHINAPOST;0;Boleto;;;DESKTOP;138;20250;2268;cosmetico
15185;0;nao_autorizado;SEDEX;0;;;;DESKTOP;138;20249;2268;cosmetico
15272;317,9;nao_autorizado;CHINAPOST;0;;;;DESKTOP;138;20244;2268;cosmetico
1454;137;pendente;JADLOG;0;Boleto;;;DESKTOP;325;11583;2269;vestuario
15192;94,78;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:36;;DESKTOP;321;22013;2759;vestuario
2268;37,63;aprovado;JADLOG;0;CreditCard;01/03/2021 06:58;;DESKTOP;189;12265;2270;livro
2398;39,9;aprovado;SEDEX;0;CreditCard;01/03/2021 07:19;;DESKTOP;189;12378;2270;livro
3145;39,9;aprovado;PAC;0;CreditCard;01/03/2021 08:29;;DESKTOP;189;12964;2270;livro
4483;35,53;aprovado;PAC;0;CreditCard;01/03/2021 09:52;;DESKTOP;189;13980;2270;livro
15240;99,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:40;;DESKTOP;321;22053;2759;vestuario
7677;36,04;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;189;16277;2270;livro
7684;36,04;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;189;16277;2270;livro
8327;39,9;aprovado;PAC;0;CreditCard;01/03/2021 13:31;;DESKTOP;189;16758;2270;livro
15323;96,02;aprovado;CHINAPOST;0;CreditCard;01/03/2021 20:44;;DESKTOP;321;22116;2759;vestuario
9103;37,09;estornado;JADLOG;0;CreditCard;01/03/2021 14:18;05/04/2021 16:32;DESKTOP;189;17333;2270;livro
10719;35,53;aprovado;JADLOG;0;CreditCard;01/03/2021 16:03;;DESKTOP;189;18447;2270;livro
14092;38,18;aprovado;PAC;0;CreditCard;01/03/2021 19:36;;DESKTOP;189;21225;2270;livro
8311;428;pendente;PAC;0;Boleto;;;DESKTOP;325;16751;2272;eletronico
4588;137;aprovado;SEDEX;0;Boleto;02/03/2021 08:42;;DESKTOP;325;14056;2273;eletronico
9385;181,95;aprovado;PAC;0;CreditCard;01/03/2021 14:36;;DESKTOP;212;16227;2274;eletronico
15683;99,9;aprovado;CHINAPOST;0;Boleto;05/03/2021 08:03;;DESKTOP;321;20187;2759;vestuario
8311;428;pendente;PAC;0;Boleto;;;DESKTOP;325;16751;2278;suplemento
15795;99,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 21:13;;DESKTOP;321;22496;2759;vestuario
6523;149,9;pendente;PAC;0;Boleto;;;DESKTOP;212;15428;2280;livro
15214;147,9;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;281;22033;2281;eletronico
15749;147,9;pendente;PAC;0;Boleto;;;DESKTOP;281;22451;2281;eletronico
2281;227;aprovado;PAC;0;Boleto;02/03/2021 08:40;;DESKTOP;144;10698;2282;livro
2897;227;aprovado;SEDEX;0;CreditCard;01/03/2021 08:12;;DESKTOP;144;12795;2282;livro
3744;227;estornado;CHINAPOST;0;CreditCard;01/03/2021 09:26;27/04/2021 08:55;DESKTOP;144;12016;2282;livro
4054;227;aprovado;PAC;0;Boleto;02/03/2021 08:41;;DESKTOP;144;11557;2282;livro
5527;227;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;144;14724;2282;livro
6206;227;aprovado;SEDEX;0;CreditCard;01/03/2021 11:24;;DESKTOP;144;10965;2282;livro
16184;96,02;aprovado;CHINAPOST;0;CreditCard;01/03/2021 21:40;;DESKTOP;321;22803;2759;vestuario
16550;92,37;aprovado;CHINAPOST;0;CreditCard;01/03/2021 22:06;;DESKTOP;321;23069;2759;vestuario
9214;227;aprovado;PAC;0;CreditCard;01/03/2021 14:35;;DESKTOP;144;11133;2282;livro
9216;227;nao_autorizado;CHINAPOST;0;;;;DESKTOP;144;11147;2282;livro
9528;227;nao_autorizado;CHINAPOST;0;;;;DESKTOP;144;11043;2282;livro
9657;227;aprovado;SEDEX;0;CreditCard;01/03/2021 14:52;;DESKTOP;144;17722;2282;livro
9944;227;nao_autorizado;CHINAPOST;0;;;;DESKTOP;144;16143;2282;livro
11011;227;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;144;18643;2282;livro
11670;227;pendente;CHINAPOST;0;Boleto;;;DESKTOP;144;18707;2282;livro
12191;227;aprovado;JADLOG;0;CreditCard;01/03/2021 17:37;;DESKTOP;144;19475;2282;livro
12207;227;nao_autorizado;PAC;0;;;;DESKTOP;144;10829;2282;livro
12383;227;nao_autorizado;SEDEX;0;;;;DESKTOP;144;19491;2282;livro
13249;227;aprovado;JADLOG;0;CreditCard;01/03/2021 18:47;;DESKTOP;144;20592;2282;livro
13830;227;pendente;SEDEX;0;Boleto;;;DESKTOP;144;20331;2282;livro
14898;384;nao_autorizado;SEDEX;0;;;;DESKTOP;144;20240;2282;livro
14917;227;pendente;JADLOG;0;Boleto;;;DESKTOP;144;21837;2282;livro
15353;227;pendente;CHINAPOST;0;Boleto;;;DESKTOP;144;22140;2282;livro
15464;227;pendente;PAC;0;Boleto;;;DESKTOP;144;22140;2282;livro
15809;227;aprovado;SEDEX;0;CreditCard;01/03/2021 21:14;;DESKTOP;144;22509;2282;livro
3082;247;aprovado;PAC;0;CreditCard;01/03/2021 08:25;;DESKTOP;144;12927;2283;cosmetico
10577;309;aprovado;JADLOG;0;CreditCard;01/03/2021 15:53;;DESKTOP;325;18359;2284;eletronico
17408;167;pendente;CHINAPOST;0;Boleto;;;DESKTOP;212;23721;2285;vestuario
3065;129,89;aprovado;SEDEX;0;CreditCard;01/03/2021 08:24;;DESKTOP;289;12915;2286;cosmetico
3679;129,9;aprovado;PAC;0;Boleto;02/03/2021 08:41;;DESKTOP;289;13407;2286;cosmetico
4534;129,91;aprovado;PAC;0;CreditCard;01/03/2021 09:54;;DESKTOP;289;14018;2286;cosmetico
5540;129,9;pendente;SEDEX;0;Boleto;;;DESKTOP;289;14731;2286;cosmetico
5682;129,91;aprovado;PAC;0;CreditCard;01/03/2021 10:55;;DESKTOP;289;14825;2286;cosmetico
9936;129,89;aprovado;SEDEX;0;CreditCard;01/03/2021 15:09;;DESKTOP;289;17925;2286;cosmetico
12027;207,85;aprovado;JADLOG;0;CreditCard;01/03/2021 17:25;;DESKTOP;289;19360;2286;cosmetico
16604;93,56;aprovado;CHINAPOST;0;CreditCard;01/03/2021 22:10;;DESKTOP;321;23108;2759;vestuario
9768;247;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;144;17811;2287;eletronico
14331;247;aprovado;JADLOG;0;CreditCard;01/03/2021 19:50;;DESKTOP;144;21413;2287;eletronico
11292;168;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;108;18859;2288;cosmetico
11302;168;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;108;18859;2288;cosmetico
11316;168;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;108;18859;2288;cosmetico
11323;168;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;108;18859;2288;cosmetico
11336;168;estornado;SEDEX;0;CreditCard;01/03/2021 16:41;02/03/2021 08:55;DESKTOP;108;18859;2288;cosmetico
10999;454;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;144;18643;2289;movel
5751;102,79;aprovado;SEDEX;0;CreditCard;01/03/2021 10:58;;DESKTOP;301;14846;2292;eletronico
6073;102,79;aprovado;PAC;0;CreditCard;01/03/2021 11:15;;DESKTOP;301;15087;2292;eletronico
9149;102,79;aprovado;PAC;0;CreditCard;01/03/2021 14:20;;DESKTOP;301;16523;2292;eletronico
16740;99,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:50;;DESKTOP;321;23207;2759;vestuario
15634;102,79;aprovado;PAC;0;CreditCard;01/03/2021 21:03;;DESKTOP;301;22353;2292;eletronico
17115;96,02;aprovado;CHINAPOST;0;CreditCard;01/03/2021 22:47;;DESKTOP;321;23502;2759;vestuario
17227;96,02;aprovado;CHINAPOST;0;CreditCard;01/03/2021 22:55;;DESKTOP;321;23579;2759;vestuario
17035;236,9;aprovado;CHINAPOST;0;Boleto;05/03/2021 08:04;;DESKTOP;70;23442;2760;cosmetico
10243;247;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;144;18144;2295;cosmetico
10249;247;aprovado;JADLOG;0;CreditCard;01/03/2021 15:45;;DESKTOP;144;18144;2295;cosmetico
12980;247;nao_autorizado;SEDEX;0;;;;DESKTOP;144;20281;2295;cosmetico
12059;126,35;aprovado;CHINAPOST;0;CreditCard;01/03/2021 17:28;;DESKTOP;313;19384;2765;eletronico
14561;247;nao_autorizado;CHINAPOST;0;;;;DESKTOP;144;20346;2295;cosmetico
15767;247;aprovado;JADLOG;0;CreditCard;01/03/2021 21:11;;DESKTOP;144;22416;2295;cosmetico
3373;231,04;aprovado;SEDEX;0;Boleto;02/03/2021 08:41;;DESKTOP;291;13169;2297;infoproduto
3736;427;aprovado;JADLOG;0;Boleto;06/03/2021 08:42;;MOBILE;340;13433;2298;eletronico
5097;247;aprovado;SEDEX;0;Boleto;02/03/2021 08:42;;DESKTOP;144;10223;2299;eletronico
6158;247;pendente;JADLOG;0;Boleto;;;DESKTOP;144;14971;2299;eletronico
6990;247;aprovado;JADLOG;0;CreditCard;01/03/2021 12:12;;DESKTOP;144;15765;2299;eletronico
14616;247;aprovado;PAC;0;CreditCard;01/03/2021 20:06;;DESKTOP;144;14971;2299;eletronico
1298;219,98;pendente;PAC;0;Boleto;;;DESKTOP;121;11459;2300;eletronico
11736;155,42;pendente;CHINAPOST;0;Boleto;;;DESKTOP;169;10453;2301;livro
7887;139,99;pendente;PAC;0;Boleto;;;DESKTOP;87;16437;2302;limpeza
7142;309;pendente;PAC;0;Boleto;;;DESKTOP;325;10934;2303;cosmetico
13242;139,99;aprovado;PAC;0;CreditCard;01/03/2021 18:47;;DESKTOP;87;20586;2304;cosmetico
6871;139,99;pendente;PAC;0;Boleto;;;DESKTOP;87;15683;2305;eletronico
7990;139,99;aprovado;PAC;0;CreditCard;01/03/2021 13:10;;DESKTOP;87;16517;2305;eletronico
1492;108,08;aprovado;SEDEX;0;CreditCard;01/03/2021 01:23;;DESKTOP;75;11615;2306;cosmetico
6721;127,99;nao_autorizado;CHINAPOST;0;;;;DESKTOP;333;15283;2307;movel
13234;139,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 18:46;;DESKTOP;313;20578;2765;eletronico
7298;84;aprovado;CHINAPOST;0;Boleto;03/03/2021 07:46;;DESKTOP;95;15988;2773;cosmetico
8706;127,99;pendente;SEDEX;0;Boleto;;;DESKTOP;333;17040;2307;movel
12456;127,99;aprovado;PAC;0;Boleto;09/03/2021 08:02;;DESKTOP;333;19673;2307;movel
5765;127,99;aprovado;SEDEX;0;Boleto;02/03/2021 08:43;;DESKTOP;333;14878;2308;limpeza
6496;107,9;aprovado;CHINAPOST;0;Boleto;02/03/2021 08:44;;DESKTOP;313;15408;2776;eletronico
9249;127,99;aprovado;JADLOG;0;Boleto;02/03/2021 08:46;;DESKTOP;333;17445;2308;limpeza
12233;121,07;aprovado;SEDEX;0;CreditCard;01/03/2021 17:40;;DESKTOP;333;19505;2308;limpeza
12325;127,99;pendente;JADLOG;0;Boleto;;;DESKTOP;333;19581;2308;limpeza
13388;121,07;aprovado;SEDEX;0;CreditCard;01/03/2021 18:55;;DESKTOP;333;20695;2308;limpeza
13613;127,99;pendente;SEDEX;0;Boleto;;;DESKTOP;333;20858;2308;limpeza
13657;127,99;pendente;SEDEX;0;Boleto;;;DESKTOP;333;20888;2308;limpeza
17051;127,99;pendente;CHINAPOST;0;Boleto;;;DESKTOP;333;23455;2308;limpeza
16020;101,76;aprovado;CHINAPOST;0;CreditCard;01/03/2021 21:28;;DESKTOP;313;22676;2776;eletronico
16605;393,43;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;108;23109;2310;suplemento
16609;393,43;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;108;23109;2310;suplemento
16639;393,41;nao_autorizado;JADLOG;0;CreditCard;;;DESKTOP;108;23109;2310;suplemento
1296;80,07;aprovado;CHINAPOST;0;CreditCard;01/03/2021 00:34;;DESKTOP;38;11458;2785;suplemento
1983;139,9;aprovado;PAC;0;Boleto;03/03/2021 07:45;;DESKTOP;70;12027;2311;limpeza
2234;139,9;pendente;CHINAPOST;0;Boleto;;;DESKTOP;70;12242;2311;limpeza
3539;139,9;aprovado;SEDEX;0;CreditCard;01/03/2021 08:56;;DESKTOP;70;13298;2311;limpeza
3918;139,9;aprovado;JADLOG;0;CreditCard;01/03/2021 09:20;;DESKTOP;70;13592;2311;limpeza
4513;139,9;aprovado;JADLOG;0;CreditCard;01/03/2021 09:53;;DESKTOP;70;14007;2311;limpeza
4845;139,9;aprovado;PAC;0;Boleto;02/03/2021 08:42;;DESKTOP;70;14165;2311;limpeza
4920;139,9;aprovado;SEDEX;0;CreditCard;01/03/2021 10:15;;DESKTOP;70;14277;2311;limpeza
1569;119,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 01:48;;DESKTOP;366;11676;2786;eletronico
8114;139,9;aprovado;SEDEX;0;Boleto;02/03/2021 08:45;;DESKTOP;70;16601;2311;limpeza
8436;139,9;aprovado;PAC;0;CreditCard;01/03/2021 13:37;;DESKTOP;70;16834;2311;limpeza
8683;139,9;aprovado;PAC;0;Boleto;06/03/2021 08:42;;DESKTOP;70;17022;2311;limpeza
9040;139,9;aprovado;JADLOG;0;CreditCard;01/03/2021 14:14;;DESKTOP;70;17295;2311;limpeza
2077;119,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 06:25;;DESKTOP;366;12102;2786;eletronico
10502;139,9;pendente;PAC;0;Boleto;;;DESKTOP;70;18311;2311;limpeza
10998;139,9;aprovado;PAC;0;CreditCard;01/03/2021 16:20;;DESKTOP;70;18656;2311;limpeza
11221;139,9;pendente;JADLOG;0;Boleto;;;DESKTOP;70;18773;2311;limpeza
6910;119,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 12:06;;DESKTOP;366;15711;2786;eletronico
12833;139,9;pendente;JADLOG;0;Boleto;;;DESKTOP;70;19385;2311;limpeza
12957;139,9;aprovado;PAC;0;Boleto;02/03/2021 08:48;;DESKTOP;70;19385;2311;limpeza
13214;139,9;aprovado;SEDEX;0;Boleto;05/03/2021 08:03;;DESKTOP;70;20563;2311;limpeza
13610;139,9;pendente;SEDEX;0;Boleto;;;DESKTOP;70;20857;2311;limpeza
13776;139,9;aprovado;SEDEX;0;CreditCard;01/03/2021 19:18;;DESKTOP;70;20986;2311;limpeza
14192;139,9;aprovado;SEDEX;0;CreditCard;01/03/2021 19:42;;DESKTOP;70;21305;2311;limpeza
15987;139,9;aprovado;PAC;0;CreditCard;01/03/2021 21:26;;DESKTOP;70;22648;2311;limpeza
16233;139,9;aprovado;SEDEX;0;Boleto;05/03/2021 08:03;;DESKTOP;70;22824;2311;limpeza
16339;139,9;aprovado;PAC;0;CreditCard;01/03/2021 21:52;;DESKTOP;70;22925;2311;limpeza
17078;119,9;aprovado;CHINAPOST;0;Boleto;05/03/2021 08:04;;DESKTOP;366;23473;2786;eletronico
1861;127,4;pendente;JADLOG;0;Boleto;;;DESKTOP;93;11918;2312;cosmetico
2453;127,4;pendente;PAC;0;Boleto;;;DESKTOP;93;12428;2312;cosmetico
3442;127,4;pendente;PAC;0;Boleto;;;DESKTOP;93;13222;2312;cosmetico
3843;127,4;pendente;PAC;0;Boleto;;;DESKTOP;93;13527;2312;cosmetico
6278;127,4;pendente;CHINAPOST;0;Boleto;;;DESKTOP;93;15245;2312;cosmetico
8603;127,4;pendente;CHINAPOST;0;Boleto;;;DESKTOP;93;16967;2312;cosmetico
8813;127,4;pendente;JADLOG;0;Boleto;;;DESKTOP;93;17119;2312;cosmetico
9363;127,4;pendente;PAC;0;Boleto;;;DESKTOP;93;17521;2312;cosmetico
10242;127,4;pendente;PAC;0;Boleto;;;DESKTOP;93;18143;2312;cosmetico
12199;127,4;pendente;CHINAPOST;0;Boleto;;;DESKTOP;93;19481;2312;cosmetico
12475;127,4;pendente;PAC;0;Boleto;;;DESKTOP;93;19685;2312;cosmetico
12733;127,4;aprovado;PAC;0;Boleto;05/03/2021 08:03;;DESKTOP;93;19864;2312;cosmetico
13165;127,4;aprovado;PAC;0;Boleto;02/03/2021 08:48;;DESKTOP;93;20526;2312;cosmetico
13316;127,4;pendente;SEDEX;0;Boleto;;;DESKTOP;93;20640;2312;cosmetico
13859;127,4;pendente;CHINAPOST;0;Boleto;;;DESKTOP;93;21049;2312;cosmetico
14788;127,4;pendente;JADLOG;0;Boleto;;;DESKTOP;93;21743;2312;cosmetico
15495;127,4;pendente;JADLOG;0;Boleto;;;DESKTOP;93;22241;2312;cosmetico
16792;127,4;pendente;JADLOG;0;Boleto;;;DESKTOP;93;23241;2312;cosmetico
17643;127,4;pendente;PAC;0;Boleto;;;DESKTOP;93;23883;2312;cosmetico
12609;204,98;nao_autorizado;CHINAPOST;0;CreditCard;;;DESKTOP;75;19788;2313;suplemento
9929;84,9;aprovado;CHINAPOST;0;CreditCard;01/03/2021 15:09;;DESKTOP;38;17922;2788;eletronico
4594;179,36;aprovado;CHINAPOST;0;CreditCard;01/03/2021 09:57;;DESKTOP;235;14060;2789;eletronico
4430;127,99;aprovado;PAC;0;Boleto;03/03/2021 07:45;;DESKTOP;333;13943;2315;livro
5520;122,75;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;333;14719;2315;livro
5566;122,75;nao_autorizado;SEDEX;0;CreditCard;;;DESKTOP;333;14719;2315;livro
5245;380;aprovado;SEDEX;0;CreditCard;01/03/2021 10:33;;DESKTOP;290;14506;2316;eletronico
5115;179,36;aprovado;CHINAPOST;0;CreditCard;01/03/2021 10:25;;DESKTOP;235;14407;2789;eletronico
5653;67,12;aprovado;JADLOG;0;CreditCard;01/03/2021 10:53;;DESKTOP;333;14805;2319;cosmetico
16536;69,99;aprovado;PAC;0;CreditCard;01/03/2021 22:05;;DESKTOP;333;20161;2319;cosmetico
2947;69,99;pendente;PAC;0;Boleto;;;DESKTOP;333;12827;2320;eletronico
7722;179,36;aprovado;CHINAPOST;0;CreditCard;01/03/2021 12:53;;DESKTOP;235;16308;2789;eletronico
4851;69,99;pendente;SEDEX;0;Boleto;;;DESKTOP;333;14230;2320;eletronico
8206;182,53;aprovado;CHINAPOST;0;CreditCard;01/03/2021 13:24;;DESKTOP;235;16677;2789;eletronico
12810;67,12;aprovado;PAC;0;CreditCard;01/03/2021 18:19;;DESKTOP;333;19917;2320;eletronico
15383;69,99;aprovado;PAC;0;Boleto;06/03/2021 08:42;;DESKTOP;333;22161;2320;eletronico
15898;69,99;aprovado;JADLOG;0;CreditCard;01/03/2021 21:19;;DESKTOP;333;22577;2320;eletronico
12520;249;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;325;19717;2322;infoproduto
12533;249;estornado;CHINAPOST;0;CreditCard;01/03/2021 17:59;02/03/2021 09:01;DESKTOP;325;19717;2322;infoproduto
14521;234,82;aprovado;PAC;0;CreditCard;01/03/2021 20:00;;DESKTOP;325;21545;2322;infoproduto
13121;140;aprovado;SEDEX;0;CreditCard;01/03/2021 18:39;;DESKTOP;87;20499;2323;eletronico
12173;179,63;aprovado;CHINAPOST;0;CreditCard;01/03/2021 17:36;;DESKTOP;235;19105;2789;eletronico
1847;139,9;pendente;JADLOG;0;Boleto;;;DESKTOP;70;11904;2324;eletronico
17201;179,36;aprovado;CHINAPOST;0;CreditCard;01/03/2021 22:53;;DESKTOP;235;20231;2789;eletronico
2368;139,9;aprovado;JADLOG;0;Boleto;04/03/2021 03:16;;DESKTOP;70;12357;2324;eletronico
2987;139,9;nao_autorizado;PAC;0;CreditCard;;;DESKTOP;70;12858;2324;eletronico
