id;name;height;weight;length;width;category
1066.0;PRODUTO 1066;0.0;0.0;0.0;0.0;suplemento
1067.0;PRODUTO 1067;0.0;0.0;0.0;0.0;eletronico
1068.0;PRODUTO 1068;0.0;0.0;0.0;0.0;eletronico
1069.0;PRODUTO 1069;0.0;0.0;0.0;0.0;livro
1070.0;PRODUTO 1070;0.0;0.0;0.0;0.0;infoproduto
1071.0;PRODUTO 1071;0.0;0.0;0.0;0.0;cosmetico
1072.0;PRODUTO 1072;0.0;0.0;0.0;0.0;vestuario
1073.0;PRODUTO 1073;0.0;0.0;0.0;0.0;eletronico
1074.0;PRODUTO 1074;0.0;0.0;0.0;0.0;limpeza
1075.0;PRODUTO 1075;0.0;0.0;0.0;0.0;infoproduto
1076.0;PRODUTO 1076;0.0;0.0;0.0;0.0;vestuario
1077.0;PRODUTO 1077;0.0;0.0;0.0;0.0;livro
1078.0;PRODUTO 1078;0.0;0.0;0.0;0.0;eletronico
1079.0;PRODUTO 1079;0.0;0.0;0.0;0.0;eletronico
1080.0;PRODUTO 1080;0.0;0.0;0.0;0.0;suplemento
1081.0;PRODUTO 1081;0.0;0.0;0.0;0.0;cosmetico
1082.0;PRODUTO 1082;0.0;0.0;0.0;0.0;livro
1083.0;PRODUTO 1083;0.0;0.0;0.0;0.0;vestuario
1084.0;PRODUTO 1084;0.0;0.0;0.0;0.0;eletronico
1085.0;PRODUTO 1085;0.0;0.0;0.0;0.0;eletronico
1086.0;PRODUTO 1086;0.0;0.0;0.0;0.0;cosmetico
1087.0;PRODUTO 1087;0.0;0.0;0.0;0.0;livro
1088.0;PRODUTO 1088;0.0;0.0;0.0;0.0;cosmetico
1089.0;PRODUTO 1089;0.0;0.0;0.0;0.0;movel
1090.0;PRODUTO 1090;0.0;0.0;0.0;0.0;suplemento
1091.0;PRODUTO 1091;0.0;0.0;0.0;0.0;limpeza
1092.0;PRODUTO 1092;0.0;0.0;0.0;0.0;livro
1093.0;PRODUTO 1093;0.0;0.0;0.0;0.0;cosmetico
1094.0;PRODUTO 1094;0.0;0.0;0.0;0.0;eletronico
1095.0;PRODUTO 1095;0.0;0.0;0.0;0.0;eletronico
1096.0;PRODUTO 1096;0.0;0.0;0.0;0.0;cosmetico
1097.0;PRODUTO 1097;0.0;0.0;0.0;0.0;eletronico
1098.0;PRODUTO 1098;0.0;0.0;0.0;0.0;infoproduto
1099.0;PRODUTO 1099;0.0;0.0;0.0;0.0;movel
1100.0;PRODUTO 1100;0.0;0.0;0.0;0.0;suplemento
1101.0;PRODUTO 1101;0.0;0.0;0.0;0.0;eletronico
1102.0;PRODUTO 1102;0.0;0.0;0.0;0.0;infoproduto
1103.0;PRODUTO 1103;0.0;0.0;0.0;0.0;infoproduto
1104.0;PRODUTO 1104;0.0;0.0;0.0;0.0;limpeza
1105.0;PRODUTO 1105;0.0;0.0;0.0;0.0;cosmetico
1106.0;PRODUTO 1106;0.0;0.0;0.0;0.0;eletronico
1107.0;PRODUTO 1107;0.0;0.0;0.0;0.0;livro
1108.0;PRODUTO 1108;0.0;0.0;0.0;0.0;cosmetico
1109.0;PRODUTO 1109;0.0;0.0;0.0;0.0;infoproduto
1110.0;PRODUTO 1110;0.0;0.0;0.0;0.0;eletronico
1111.0;PRODUTO 1111;0.0;0.0;0.0;0.0;eletronico
1112.0;PRODUTO 1112;0.0;0.0;0.0;0.0;infoproduto
1113.0;PRODUTO 1113;0.0;0.0;0.0;0.0;eletronico
1114.0;PRODUTO 1114;0.0;0.0;0.0;0.0;vestuario
1115.0;PRODUTO 1115;0.0;0.0;0.0;0.0;infoproduto
1116.0;PRODUTO 1116;0.0;0.0;0.0;0.0;cosmetico
1117.0;PRODUTO 1117;0.0;0.0;0.0;0.0;infoproduto
1118.0;PRODUTO 1118;0.0;0.1;0.0;0.0;eletronico
1119.0;PRODUTO 1119;0.0;0.0;0.0;0.0;vestuario
1120.0;PRODUTO 1120;0.0;0.0;0.0;0.0;cosmetico
1121.0;PRODUTO 1121;0.0;0.0;0.0;0.0;movel
1122.0;PRODUTO 1122;0.0;0.0;0.0;0.0;eletronico
1123.0;PRODUTO 1123;0.0;0.0;0.0;0.0;eletronico
1124.0;PRODUTO 1124;0.0;0.0;0.0;0.0;eletronico
1125.0;PRODUTO 1125;0.0;0.0;0.0;0.0;eletronico
1126.0;PRODUTO 1126;0.0;0.0;0.0;0.0;livro
1127.0;PRODUTO 1127;0.0;0.0;0.0;0.0;cosmetico
1128.0;PRODUTO 1128;0.0;0.0;0.0;0.0;cosmetico
1129.0;PRODUTO 1129;0.0;0.0;0.0;0.0;infoproduto
1130.0;PRODUTO 1130;0.0;0.0;0.0;0.0;limpeza
1131.0;PRODUTO 1131;0.0;0.0;0.0;0.0;eletronico
1132.0;PRODUTO 1132;0.0;0.0;0.0;0.0;suplemento
1133.0;PRODUTO 1133;0.0;0.0;0.0;0.0;infoproduto
1134.0;PRODUTO 1134;0.0;0.0;0.0;0.0;infoproduto
1135.0;PRODUTO 1135;0.0;0.0;0.0;0.0;limpeza
1136.0;PRODUTO 1136;0.0;0.0;0.0;0.0;cosmetico
1137.0;PRODUTO 1137;0.0;0.0;0.0;0.0;cosmetico
1138.0;PRODUTO 1138;0.0;0.0;0.0;0.0;suplemento
1139.0;PRODUTO 1139;0.0;0.0;0.0;0.0;eletronico
1140.0;PRODUTO 1140;0.0;0.0;0.0;0.0;cosmetico
1141.0;PRODUTO 1141;0.0;0.0;0.0;0.0;cosmetico
1142.0;PRODUTO 1142;0.0;0.0;0.0;0.0;movel
1143.0;PRODUTO 1143;0.0;0.0;0.0;0.0;eletronico
1144.0;PRODUTO 1144;0.0;0.0;0.0;0.0;eletronico
1145.0;PRODUTO 1145;0.0;0.0;0.0;0.0;infoproduto
1146.0;PRODUTO 1146;0.0;0.0;0.0;0.0;infoproduto
1147.0;PRODUTO 1147;0.0;0.0;0.0;0.0;livro
1148.0;PRODUTO 1148;0.0;0.0;0.0;0.0;infoproduto
1149.0;PRODUTO 1149;0.0;0.0;0.0;0.0;suplemento
1150.0;PRODUTO 1150;0.0;0.0;0.0;0.0;eletronico
1151.0;PRODUTO 1151;0.0;0.0;0.0;0.0;eletronico
1152.0;PRODUTO 1152;0.0;0.0;0.0;0.0;eletronico
1153.0;PRODUTO 1153;0.0;0.0;0.0;0.0;eletronico
1154.0;PRODUTO 1154;0.0;0.0;0.0;0.0;eletronico
1155.0;PRODUTO 1155;0.0;0.0;0.0;0.0;cosmetico
1156.0;PRODUTO 1156;0.0;0.0;0.0;0.0;cosmetico
1157.0;PRODUTO 1157;0.0;0.0;0.0;0.0;cosmetico
1158.0;PRODUTO 1158;0.0;0.0;0.0;0.0;vestuario
1159.0;PRODUTO 1159;0.0;0.0;0.0;0.0;eletronico
1160.0;PRODUTO 1160;0.0;0.0;0.0;0.0;eletronico
1161.0;PRODUTO 1161;0.0;0.0;0.0;0.0;eletronico
1162.0;PRODUTO 1162;0.0;0.0;0.0;0.0;cosmetico
1163.0;PRODUTO 1163;0.0;0.0;0.0;0.0;cosmetico
1164.0;PRODUTO 1164;0.0;0.0;0.0;0.0;eletronico
1165.0;PRODUTO 1165;0.0;0.0;0.0;0.0;livro
1166.0;PRODUTO 1166;0.0;0.0;0.0;0.0;eletronico
1167.0;PRODUTO 1167;0.0;0.0;0.0;0.0;livro
1168.0;PRODUTO 1168;0.0;0.0;0.0;0.0;eletronico
1169.0;PRODUTO 1169;0.0;0.0;0.0;0.0;suplemento
1170.0;PRODUTO 1170;0.0;0.0;0.0;0.0;eletronico
1171.0;PRODUTO 1171;0.0;0.0;0.0;0.0;movel
1172.0;PRODUTO 1172;0.0;0.0;0.0;0.0;cosmetico
1173.0;PRODUTO 1173;0.0;0.0;0.0;0.0;cosmetico
1174.0;PRODUTO 1174;0.0;0.0;0.0;0.0;infoproduto
1175.0;PRODUTO 1175;0.0;0.0;0.0;0.0;infoproduto
1176.0;PRODUTO 1176;0.0;0.0;0.0;0.0;infoproduto
1177.0;PRODUTO 1177;0.0;0.0;0.0;0.0;eletronico
1178.0;PRODUTO 1178;0.0;0.0;0.0;0.0;eletronico
1179.0;PRODUTO 1179;0.0;0.0;0.0;0.0;eletronico
1180.0;PRODUTO 1180;0.0;0.0;0.0;0.0;limpeza
1181.0;PRODUTO 1181;0.0;0.0;0.0;0.0;cosmetico
1182.0;PRODUTO 1182;0.0;0.0;0.0;0.0;cosmetico
1183.0;PRODUTO 1183;0.0;0.0;0.0;0.0;infoproduto
1184.0;PRODUTO 1184;0.0;0.0;0.0;0.0;movel
1185.0;PRODUTO 1185;0.0;0.0;0.0;0.0;limpeza
1186.0;PRODUTO 1186;0.0;0.0;0.0;0.0;movel
1187.0;PRODUTO 1187;0.0;0.0;0.0;0.0;livro
1188.0;PRODUTO 1188;0.0;0.0;0.0;0.0;movel
1189.0;PRODUTO 1189;0.0;0.0;0.0;0.0;eletronico
1190.0;PRODUTO 1190;0.0;0.0;0.0;0.0;limpeza
1191.0;PRODUTO 1191;0.0;0.0;0.0;0.0;eletronico
1192.0;PRODUTO 1192;0.0;0.0;0.0;0.0;vestuario
1193.0;PRODUTO 1193;0.0;0.0;0.0;0.0;eletronico
1194.0;PRODUTO 1194;0.0;0.0;0.0;0.0;eletronico
1195.0;PRODUTO 1195;0.0;0.0;0.0;0.0;infoproduto
1196.0;PRODUTO 1196;0.0;0.0;0.0;0.0;infoproduto
1197.0;PRODUTO 1197;0.0;0.0;0.0;0.0;movel
1198.0;PRODUTO 1198;0.0;0.0;0.0;0.0;cosmetico
1199.0;PRODUTO 1199;0.0;0.0;0.0;0.0;eletronico
1200.0;PRODUTO 1200;0.0;0.0;0.0;0.0;eletronico
1201.0;PRODUTO 1201;0.0;0.0;0.0;0.0;vestuario
1202.0;PRODUTO 1202;0.0;0.0;0.0;0.0;eletronico
1203.0;PRODUTO 1203;0.0;0.0;0.0;0.0;eletronico
1204.0;PRODUTO 1204;0.0;0.0;0.0;0.0;limpeza
1205.0;PRODUTO 1205;0.0;0.0;0.0;0.0;eletronico
1206.0;PRODUTO 1206;0.0;0.0;0.0;0.0;eletronico
1207.0;PRODUTO 1207;0.0;0.0;0.0;0.0;cosmetico
1208.0;PRODUTO 1208;0.0;0.0;0.0;0.0;eletronico
1209.0;PRODUTO 1209;0.0;0.0;0.0;0.0;infoproduto
1210.0;PRODUTO 1210;0.0;0.0;0.0;0.0;cosmetico
1211.0;PRODUTO 1211;0.0;0.0;0.0;0.0;movel
1212.0;PRODUTO 1212;0.0;0.0;0.0;0.0;eletronico
1213.0;PRODUTO 1213;0.0;0.0;0.0;0.0;limpeza
1214.0;PRODUTO 1214;0.0;0.0;0.0;0.0;infoproduto
1215.0;PRODUTO 1215;0.0;0.0;0.0;0.0;cosmetico
1216.0;PRODUTO 1216;0.0;0.0;0.0;0.0;eletronico
1217.0;PRODUTO 1217;0.0;0.0;0.0;0.0;cosmetico
1218.0;PRODUTO 1218;0.0;0.0;0.0;0.0;suplemento
1219.0;PRODUTO 1219;0.0;0.0;0.0;0.0;infoproduto
1220.0;PRODUTO 1220;0.0;0.0;0.0;0.0;eletronico
1221.0;PRODUTO 1221;0.0;0.0;0.0;0.0;suplemento
1222.0;PRODUTO 1222;0.0;0.0;0.0;0.0;suplemento
1223.0;PRODUTO 1223;0.0;0.0;0.0;0.0;infoproduto
1224.0;PRODUTO 1224;0.0;0.0;0.0;0.0;infoproduto
1225.0;PRODUTO 1225;0.0;0.0;0.0;0.0;movel
1226.0;PRODUTO 1226;0.0;0.0;0.0;0.0;cosmetico
1227.0;PRODUTO 1227;0.0;0.0;0.0;0.0;livro
1228.0;PRODUTO 1228;0.0;0.0;0.0;0.0;vestuario
1229.0;PRODUTO 1229;0.0;0.0;0.0;0.0;eletronico
1230.0;PRODUTO 1230;0.0;0.0;0.0;0.0;eletronico
1231.0;PRODUTO 1231;0.0;0.0;0.0;0.0;movel
1232.0;PRODUTO 1232;0.0;0.0;0.0;0.0;cosmetico
1233.0;PRODUTO 1233;0.0;0.0;0.0;0.0;infoproduto
1234.0;PRODUTO 1234;0.0;0.0;0.0;0.0;eletronico
1235.0;PRODUTO 1235;0.0;0.0;0.0;0.0;eletronico
1236.0;PRODUTO 1236;0.0;0.0;0.0;0.0;eletronico
1237.0;PRODUTO 1237;0.0;0.0;0.0;0.0;movel
1238.0;PRODUTO 1238;0.0;0.0;0.0;0.0;cosmetico
1239.0;PRODUTO 1239;0.0;0.0;0.0;0.0;infoproduto
1240.0;PRODUTO 1240;0.0;0.0;0.0;0.0;cosmetico
1241.0;PRODUTO 1241;0.0;0.0;0.0;0.0;eletronico
1242.0;PRODUTO 1242;0.0;0.0;0.0;0.0;cosmetico
1243.0;PRODUTO 1243;0.0;0.0;0.0;0.0;infoproduto
1244.0;PRODUTO 1244;0.0;0.0;0.0;0.0;cosmetico
1245.0;PRODUTO 1245;0.0;0.0;0.0;0.0;infoproduto
1246.0;PRODUTO 1246;0.0;0.0;0.0;0.0;movel
1247.0;PRODUTO 1247;0.0;0.0;0.0;0.0;infoproduto
1248.0;PRODUTO 1248;0.0;0.0;0.0;0.0;cosmetico
1249.0;PRODUTO 1249;0.0;0.0;0.0;0.0;suplemento
1250.0;PRODUTO 1250;0.0;0.0;0.0;0.0;eletronico
1251.0;PRODUTO 1251;0.0;0.0;0.0;0.0;eletronico
1252.0;PRODUTO 1252;0.0;0.0;0.0;0.0;eletronico
1253.0;PRODUTO 1253;0.0;0.0;0.0;0.0;eletronico
1254.0;PRODUTO 1254;0.0;0.0;0.0;0.0;cosmetico
1255.0;PRODUTO 1255;0.0;0.0;0.0;0.0;livro
1256.0;PRODUTO 1256;0.0;0.0;0.0;0.0;vestuario
1257.0;PRODUTO 1257;0.0;0.0;0.0;0.0;limpeza
1258.0;PRODUTO 1258;0.0;0.0;0.0;0.0;eletronico
1259.0;PRODUTO 1259;0.0;0.0;0.0;0.0;vestuario
1260.0;PRODUTO 1260;0.0;0.0;0.0;0.0;livro
1261.0;PRODUTO 1261;0.0;0.0;0.0;0.0;eletronico
1262.0;PRODUTO 1262;0.0;0.0;0.0;0.0;eletronico
1263.0;PRODUTO 1263;0.0;0.0;0.0;0.0;cosmetico
1264.0;PRODUTO 1264;0.0;0.0;0.0;0.0;suplemento
1265.0;PRODUTO 1265;0.0;0.0;0.0;0.0;suplemento
1266.0;PRODUTO 1266;0.0;0.0;0.0;0.0;eletronico
1267.0;PRODUTO 1267;0.0;0.0;0.0;0.0;suplemento
1268.0;PRODUTO 1268;0.0;0.0;0.0;0.0;cosmetico
1269.0;PRODUTO 1269;0.0;0.0;0.0;0.0;vestuario
1270.0;PRODUTO 1270;0.0;0.0;0.0;0.0;eletronico
1271.0;PRODUTO 1271;0.0;0.0;0.0;0.0;infoproduto
1272.0;PRODUTO 1272;0.0;0.0;0.0;0.0;suplemento
1273.0;PRODUTO 1273;0.0;0.0;0.0;0.0;eletronico
1274.0;PRODUTO 1274;0.0;0.0;0.0;0.0;vestuario
1275.0;PRODUTO 1275;0.0;0.0;0.0;0.0;eletronico
1276.0;PRODUTO 1276;0.0;0.0;0.0;0.0;livro
1277.0;PRODUTO 1277;0.0;0.0;0.0;0.0;movel
1278.0;PRODUTO 1278;0.0;0.0;0.0;0.0;eletronico
1279.0;PRODUTO 1279;0.0;0.0;0.0;0.0;eletronico
1280.0;PRODUTO 1280;0.0;0.0;0.0;0.0;livro
1281.0;PRODUTO 1281;0.0;0.0;0.0;0.0;eletronico
1282.0;PRODUTO 1282;0.0;0.0;0.0;0.0;cosmetico
1283.0;PRODUTO 1283;0.0;0.0;0.0;0.0;cosmetico
1284.0;PRODUTO 1284;0.0;0.0;0.0;0.0;suplemento
1285.0;PRODUTO 1285;0.0;0.0;0.0;0.0;suplemento
1286.0;PRODUTO 1286;0.0;0.0;0.0;0.0;infoproduto
1287.0;PRODUTO 1287;0.0;0.0;0.0;0.0;infoproduto
1288.0;PRODUTO 1288;0.0;0.0;0.0;0.0;vestuario
1289.0;PRODUTO 1289;0.0;0.0;0.0;0.0;eletronico
1290.0;PRODUTO 1290;0.0;0.0;0.0;0.0;eletronico
1291.0;PRODUTO 1291;0.0;0.0;0.0;0.0;infoproduto
1292.0;PRODUTO 1292;0.0;0.0;0.0;0.0;infoproduto
1293.0;PRODUTO 1293;0.0;0.0;0.0;0.0;vestuario
1294.0;PRODUTO 1294;0.0;0.0;0.0;0.0;suplemento
1295.0;PRODUTO 1295;0.0;0.0;0.0;0.0;limpeza
1296.0;PRODUTO 1296;0.0;0.0;0.0;0.0;eletronico
1297.0;PRODUTO 1297;0.0;0.0;0.0;0.0;cosmetico
1298.0;PRODUTO 1298;0.0;0.0;0.0;0.0;cosmetico
1299.0;PRODUTO 1299;0.0;0.0;0.0;0.0;infoproduto
1300.0;PRODUTO 1300;0.0;0.0;0.0;0.0;eletronico
1301.0;PRODUTO 1301;0.0;0.0;0.0;0.0;suplemento
1302.0;PRODUTO 1302;0.0;0.0;0.0;0.0;eletronico
1303.0;PRODUTO 1303;0.0;0.0;0.0;0.0;movel
1304.0;PRODUTO 1304;0.0;0.0;0.0;0.0;infoproduto
1305.0;PRODUTO 1305;0.0;0.0;0.0;0.0;eletronico
1306.0;PRODUTO 1306;0.0;0.0;0.0;0.0;cosmetico
1307.0;PRODUTO 1307;0.0;0.0;0.0;0.0;movel
1308.0;PRODUTO 1308;0.0;0.0;0.0;0.0;cosmetico
1309.0;PRODUTO 1309;0.0;0.0;0.0;0.0;cosmetico
1310.0;PRODUTO 1310;0.0;0.0;0.0;0.0;eletronico
1311.0;PRODUTO 1311;0.0;0.0;0.0;0.0;eletronico
1312.0;PRODUTO 1312;0.0;0.0;0.0;0.0;eletronico
1313.0;PRODUTO 1313;0.0;0.0;0.0;0.0;infoproduto
1314.0;PRODUTO 1314;0.0;0.0;0.0;0.0;cosmetico
1315.0;PRODUTO 1315;0.0;0.0;0.0;0.0;infoproduto
1316.0;PRODUTO 1316;0.0;0.0;0.0;0.0;eletronico
1317.0;PRODUTO 1317;0.0;0.0;0.0;0.0;eletronico
1318.0;PRODUTO 1318;0.0;0.0;0.0;0.0;eletronico
1319.0;PRODUTO 1319;0.0;0.0;0.0;0.0;eletronico
1320.0;PRODUTO 1320;0.0;0.0;0.0;0.0;infoproduto
1321.0;PRODUTO 1321;0.0;0.0;0.0;0.0;cosmetico
1322.0;PRODUTO 1322;0.0;0.0;0.0;0.0;infoproduto
1323.0;PRODUTO 1323;0.0;0.0;0.0;0.0;cosmetico
1324.0;PRODUTO 1324;0.0;0.0;0.0;0.0;eletronico
1325.0;PRODUTO 1325;0.0;0.0;0.0;0.0;eletronico
1326.0;PRODUTO 1326;0.0;0.0;0.0;0.0;infoproduto
1327.0;PRODUTO 1327;0.0;0.0;0.0;0.0;cosmetico
1328.0;PRODUTO 1328;0.0;0.0;0.0;0.0;vestuario
1329.0;PRODUTO 1329;0.0;0.0;0.0;0.0;cosmetico
1330.0;PRODUTO 1330;0.0;0.0;0.0;0.0;infoproduto
1331.0;PRODUTO 1331;0.0;0.0;0.0;0.0;eletronico
1332.0;PRODUTO 1332;0.0;0.0;0.0;0.0;eletronico
1333.0;PRODUTO 1333;0.0;0.0;0.0;0.0;suplemento
1334.0;PRODUTO 1334;0.0;0.0;0.0;0.0;vestuario
1335.0;PRODUTO 1335;0.0;0.0;0.0;0.0;cosmetico
1336.0;PRODUTO 1336;0.0;0.0;0.0;0.0;cosmetico
1337.0;PRODUTO 1337;0.0;0.0;0.0;0.0;eletronico
1338.0;PRODUTO 1338;0.0;0.0;0.0;0.0;movel
1339.0;PRODUTO 1339;0.0;0.0;0.0;0.0;infoproduto
1340.0;PRODUTO 1340;0.0;0.0;0.0;0.0;infoproduto
1341.0;PRODUTO 1341;0.0;0.0;0.0;0.0;cosmetico
1342.0;PRODUTO 1342;0.0;0.0;0.0;0.0;suplemento
1343.0;PRODUTO 1343;0.0;0.0;0.0;0.0;livro
1344.0;PRODUTO 1344;0.0;0.0;0.0;0.0;eletronico
1345.0;PRODUTO 1345;0.0;0.0;0.0;0.0;infoproduto
1346.0;PRODUTO 1346;0.0;0.0;0.0;0.0;movel
1347.0;PRODUTO 1347;0.0;0.0;0.0;0.0;livro
1348.0;PRODUTO 1348;0.0;0.0;0.0;0.0;cosmetico
1349.0;PRODUTO 1349;0.0;0.0;0.0;0.0;suplemento
1350.0;PRODUTO 1350;0.0;0.0;0.0;0.0;suplemento
1351.0;PRODUTO 1351;0.0;0.0;0.0;0.0;cosmetico
1352.0;PRODUTO 1352;0.0;0.0;0.0;0.0;eletronico
1353.0;PRODUTO 1353;0.0;0.0;0.0;0.0;cosmetico
1354.0;PRODUTO 1354;0.0;0.0;0.0;0.0;vestuario
1355.0;PRODUTO 1355;0.0;0.0;0.0;0.0;suplemento
1356.0;PRODUTO 1356;0.0;0.0;0.0;0.0;eletronico
1357.0;PRODUTO 1357;0.0;0.0;0.0;0.0;infoproduto
1358.0;PRODUTO 1358;0.0;0.0;0.0;0.0;movel
1359.0;PRODUTO 1359;0.0;0.0;0.0;0.0;livro
1360.0;PRODUTO 1360;0.0;0.0;0.0;0.0;livro
1361.0;PRODUTO 1361;0.0;0.0;0.0;0.0;cosmetico
1362.0;PRODUTO 1362;0.0;0.0;0.0;0.0;suplemento
1363.0;PRODUTO 1363;0.0;0.0;0.0;0.0;eletronico
1364.0;PRODUTO 1364;0.0;0.0;0.0;0.0;eletronico
1365.0;PRODUTO 1365;0.0;0.0;0.0;0.0;cosmetico
1366.0;PRODUTO 1366;0.0;0.0;0.0;0.0;movel
1367.0;PRODUTO 1367;0.0;0.0;0.0;0.0;eletronico
1368.0;PRODUTO 1368;0.0;0.0;0.0;0.0;infoproduto
1369.0;PRODUTO 1369;0.0;0.0;0.0;0.0;cosmetico
1370.0;PRODUTO 1370;0.0;0.0;0.0;0.0;eletronico
1371.0;PRODUTO 1371;0.0;0.0;0.0;0.0;eletronico
1372.0;PRODUTO 1372;0.0;0.0;0.0;0.0;infoproduto
1373.0;PRODUTO 1373;0.0;0.0;0.0;0.0;infoproduto
1374.0;PRODUTO 1374;0.0;0.0;0.0;0.0;infoproduto
1375.0;PRODUTO 1375;0.0;0.0;0.0;0.0;infoproduto
1376.0;PRODUTO 1376;0.0;0.0;0.0;0.0;infoproduto
1377.0;PRODUTO 1377;0.0;0.0;0.0;0.0;vestuario
1378.0;PRODUTO 1378;0.0;0.0;0.0;0.0;cosmetico
1379.0;PRODUTO 1379;0.0;0.0;0.0;0.0;vestuario
1380.0;PRODUTO 1380;0.0;0.0;0.0;0.0;eletronico
1381.0;PRODUTO 1381;0.0;0.0;0.0;0.0;infoproduto
1382.0;PRODUTO 1382;0.0;0.0;0.0;0.0;suplemento
1383.0;PRODUTO 1383;0.0;0.0;0.0;0.0;eletronico
1384.0;PRODUTO 1384;0.0;0.0;0.0;0.0;movel
1385.0;PRODUTO 1385;0.0;0.0;0.0;0.0;cosmetico
1386.0;PRODUTO 1386;0.0;0.0;0.0;0.0;cosmetico
1387.0;PRODUTO 1387;0.0;0.0;0.0;0.0;eletronico
1388.0;PRODUTO 1388;0.0;0.0;0.0;0.0;cosmetico
1389.0;PRODUTO 1389;0.0;0.0;0.0;0.0;infoproduto
1390.0;PRODUTO 1390;0.0;0.0;0.0;0.0;eletronico
1391.0;PRODUTO 1391;0.0;0.0;0.0;0.0;suplemento
1392.0;PRODUTO 1392;0.0;0.0;0.0;0.0;suplemento
1393.0;PRODUTO 1393;0.0;0.0;0.0;0.0;eletronico
1394.0;PRODUTO 1394;0.0;0.0;0.0;0.0;movel
1395.0;PRODUTO 1395;0.0;0.0;0.0;0.0;eletronico
1396.0;PRODUTO 1396;0.0;0.0;0.0;0.0;infoproduto
1397.0;PRODUTO 1397;0.0;0.0;0.0;0.0;eletronico
1398.0;PRODUTO 1398;0.0;0.0;0.0;0.0;vestuario
1399.0;PRODUTO 1399;0.0;0.0;0.0;0.0;eletronico
1400.0;PRODUTO 1400;0.0;0.0;0.0;0.0;eletronico
1401.0;PRODUTO 1401;0.0;0.0;0.0;0.0;vestuario
1402.0;PRODUTO 1402;0.0;0.0;0.0;0.0;eletronico
1403.0;PRODUTO 1403;0.0;0.0;0.0;0.0;cosmetico
1404.0;PRODUTO 1404;10.0;10.0;10.0;10.0;eletronico
1405.0;PRODUTO 1405;0.0;0.0;0.0;0.0;cosmetico
1406.0;PRODUTO 1406;0.0;0.0;0.0;0.0;eletronico
1407.0;PRODUTO 1407;0.0;0.0;0.0;0.0;suplemento
1408.0;PRODUTO 1408;0.0;0.0;0.0;0.0;infoproduto
1409.0;PRODUTO 1409;0.0;0.0;0.0;0.0;movel
1410.0;PRODUTO 1410;0.0;0.0;0.0;0.0;infoproduto
1411.0;PRODUTO 1411;0.0;0.0;0.0;0.0;cosmetico
1412.0;PRODUTO 1412;0.0;0.0;0.0;0.0;eletronico
1413.0;PRODUTO 1413;0.0;0.0;0.0;0.0;eletronico
1414.0;PRODUTO 1414;0.0;0.0;0.0;0.0;suplemento
1415.0;PRODUTO 1415;0.0;0.0;0.0;0.0;livro
1416.0;PRODUTO 1416;0.0;0.0;0.0;0.0;vestuario
1417.0;PRODUTO 1417;0.0;0.0;0.0;0.0;vestuario
1418.0;PRODUTO 1418;0.0;0.0;0.0;0.0;limpeza
1419.0;PRODUTO 1419;0.0;0.0;0.0;0.0;infoproduto
1420.0;PRODUTO 1420;0.0;0.0;0.0;0.0;livro
1421.0;PRODUTO 1421;0.0;0.0;0.0;0.0;cosmetico
1422.0;PRODUTO 1422;0.0;0.0;0.0;0.0;eletronico
1423.0;PRODUTO 1423;0.0;0.0;0.0;0.0;infoproduto
1424.0;PRODUTO 1424;0.0;0.0;0.0;0.0;eletronico
1425.0;PRODUTO 1425;0.0;0.0;0.0;0.0;cosmetico
1426.0;PRODUTO 1426;0.0;0.0;0.0;0.0;eletronico
1427.0;PRODUTO 1427;0.0;0.0;0.0;0.0;limpeza
1428.0;PRODUTO 1428;0.0;0.0;0.0;0.0;eletronico
1429.0;PRODUTO 1429;0.0;0.0;0.0;0.0;suplemento
1430.0;PRODUTO 1430;0.0;0.0;0.0;0.0;limpeza
1431.0;PRODUTO 1431;0.0;0.0;0.0;0.0;movel
1432.0;PRODUTO 1432;0.0;0.0;0.0;0.0;suplemento
1433.0;PRODUTO 1433;0.0;0.0;0.0;0.0;eletronico
1434.0;PRODUTO 1434;0.0;0.0;0.0;0.0;suplemento
1435.0;PRODUTO 1435;0.0;0.0;0.0;0.0;limpeza
1436.0;PRODUTO 1436;0.0;0.0;0.0;0.0;movel
1437.0;PRODUTO 1437;0.0;0.0;0.0;0.0;eletronico
1438.0;PRODUTO 1438;0.0;0.0;0.0;0.0;infoproduto
1439.0;PRODUTO 1439;0.0;0.0;0.0;0.0;eletronico
1440.0;PRODUTO 1440;0.0;0.0;0.0;0.0;infoproduto
1441.0;PRODUTO 1441;0.0;0.0;0.0;0.0;livro
1442.0;PRODUTO 1442;0.0;0.0;0.0;0.0;eletronico
1443.0;PRODUTO 1443;0.0;0.0;0.0;0.0;suplemento
1444.0;PRODUTO 1444;0.0;0.0;0.0;0.0;eletronico
1445.0;PRODUTO 1445;0.0;0.0;0.0;0.0;eletronico
1446.0;PRODUTO 1446;0.0;0.0;0.0;0.0;infoproduto
1447.0;PRODUTO 1447;0.0;0.0;0.0;0.0;eletronico
1448.0;PRODUTO 1448;0.0;0.0;0.0;0.0;eletronico
1449.0;PRODUTO 1449;0.0;0.0;0.0;0.0;vestuario
1450.0;PRODUTO 1450;0.0;0.0;0.0;0.0;infoproduto
1451.0;PRODUTO 1451;0.0;0.0;0.0;0.0;livro
1452.0;PRODUTO 1452;0.0;0.0;0.0;0.0;suplemento
